Price,Manufacturer,Model,Horse Power,Mileage,Transmission,Fuel,Posting Month,Posting Year,Age,country_of_origin,price_per_km,price_per_horsepower
32900.0,TOYOTA,AYGO,4.0,90000.0,Manual,Essence,February,2024,7,Japan,0.3655555555555556,8225.0
109000.0,TOYOTA,PRADO GX,11.0,335000.0,Manual,Diesel,February,2024,18,Japan,0.3253731343283582,9909.09090909091
65000.0,TOYOTA,LAND CRUISER,10.0,334000.0,Manual,Diesel,February,2024,39,Japan,0.19461077844311378,6500.0
129000.0,TOYOTA,RAV 4,9.0,119000.0,Automatic,Hybrid,January,2024,4,Japan,1.084033613445378,14333.333333333334
35000.0,TOYOTA,YARIS,4.0,102000.0,Manual,Essence,February,2024,6,Japan,0.3431372549019608,8750.0
75000.0,TOYOTA,PRADO,11.0,350000.0,Manual,Diesel,February,2024,21,Japan,0.21428571428571427,6818.181818181818
50000.0,TOYOTA,HILUX,10.0,349000.0,Manual,Diesel,February,2024,16,Japan,0.14326647564469913,5000.0
98000.0,TOYOTA,C-HR BVA,6.0,16000.0,Automatic,Essence,February,2024,2,Japan,6.125,16333.333333333334
150000.0,TOYOTA,RAV 4,9.0,22000.0,Automatic,Hybrid,January,2024,2,Japan,6.818181818181818,16666.666666666668
83000.0,TOYOTA,RAV 4,9.0,129000.0,Automatic,Essence,February,2024,8,Japan,0.6434108527131783,9222.222222222223
121000.0,TOYOTA,RAV 4 SUV,9.0,18000.0,Automatic,Hybrid,February,2024,2,Japan,6.722222222222222,13444.444444444445
37000.0,TOYOTA,YARIS SEDAN,5.0,177000.0,Manual,Essence,February,2024,5,Japan,0.20903954802259886,7400.0
45000.0,TOYOTA,YARIS SEDAN,5.0,119000.0,Manual,Essence,February,2024,7,Japan,0.37815126050420167,9000.0
36400.0,TOYOTA,YARIS,4.0,83000.0,Manual,Essence,January,2024,4,Japan,0.43855421686746987,9100.0
75000.0,TOYOTA,COROLLA,6.0,75000.0,Automatic,Essence,January,2024,4,Japan,1.0,12500.0
35000.0,TOYOTA,YARIS SEDAN,5.0,194000.0,Manual,Essence,January,2024,10,Japan,0.18041237113402062,7000.0
25000.0,TOYOTA,AVENSIS 115 D-4D LINEA SOL,7.0,202000.0,Manual,Diesel,February,2024,21,Japan,0.12376237623762376,3571.4285714285716
50000.0,TOYOTA,YARIS SEDAN,6.0,33000.0,Manual,Essence,January,2024,3,Japan,1.5151515151515151,8333.333333333334
265000.0,TOYOTA,LAND CRUISER,11.0,88000.0,Automatic,Diesel,January,2024,7,Japan,3.0113636363636362,24090.909090909092
33000.0,TOYOTA,AYGO,4.0,69000.0,Manual,Essence,February,2024,4,Japan,0.4782608695652174,8250.0
39000.0,CITROEN,JUMPY,7.0,241000.0,Manual,Diesel,November,2023,10,France,0.16182572614107885,5571.428571428572
19000.0,CITROEN,C35,5.0,334000.0,Manual,Diesel,November,2023,20,France,0.05688622754491018,3800.0
45000.0,CITROEN,C3,5.0,80000.0,Manual,Diesel,November,2023,4,France,0.5625,9000.0
24000.0,CITROEN,NEMO,5.0,204000.0,Manual,Diesel,November,2023,7,France,0.11764705882352941,4800.0
23500.0,CITROEN,C3,5.0,220000.0,Manual,Essence,November,2023,13,France,0.10681818181818181,4700.0
23000.0,CITROEN,C4,6.0,258000.0,Manual,Essence,November,2023,16,France,0.08914728682170543,3833.3333333333335
17500.0,CITROEN,C4,7.0,251000.0,Manual,Essence,November,2023,18,France,0.0697211155378486,2500.0
37000.0,CITROEN,BERLINGO,5.0,105000.0,Manual,Diesel,November,2023,5,France,0.3523809523809524,7400.0
26500.0,CITROEN,C5,5.0,310000.0,Manual,Diesel,November,2023,15,France,0.08548387096774193,5300.0
26500.0,CITROEN,C-ELYSEE,7.0,120000.0,Automatic,Essence,November,2023,9,France,0.22083333333333333,3785.714285714286
29600.0,CITROEN,C-ELYSEE,5.0,61000.0,Manual,Essence,November,2023,5,France,0.4852459016393443,5920.0
45000.0,CITROEN,C3,5.0,150000.0,Manual,Diesel,November,2023,5,France,0.3,9000.0
39000.0,CITROEN,JUMPER,7.0,250000.0,Manual,Diesel,November,2023,9,France,0.156,5571.428571428572
29000.0,CITROEN,BERLINGO,6.0,175000.0,Manual,Diesel,November,2023,7,France,0.1657142857142857,4833.333333333333
33300.0,CITROEN,C4,6.0,150000.0,Manual,Essence,November,2023,12,France,0.222,5550.0
55000.0,CITROEN,DS5,9.0,106000.0,Automatic,Essence,November,2023,8,France,0.5188679245283019,6111.111111111111
16500.0,CITROEN,BERLINGO,6.0,200000.0,Manual,Diesel,November,2023,18,France,0.0825,2750.0
36500.0,CITROEN,C4 CACTUS,5.0,130000.0,Manual,Essence,November,2023,9,France,0.28076923076923077,7300.0
75000.0,CITROEN,JUMPY,7.0,175000.0,Manual,Diesel,November,2023,7,France,0.42857142857142855,10714.285714285714
21000.0,CITROEN,C1,4.0,214000.0,Manual,Essence,November,2023,10,France,0.09813084112149532,5250.0
26500.0,CITROEN,C-ELYSEE,5.0,90000.0,Manual,Essence,November,2023,9,France,0.29444444444444445,5300.0
29993.0,CITROEN,C5,5.0,380000.0,Manual,Diesel,November,2023,15,France,0.07892894736842106,5998.6
36000.0,CITROEN,C5,6.0,170000.0,Manual,Diesel,November,2023,15,France,0.21176470588235294,6000.0
28500.0,CITROEN,C4,6.0,191000.0,Manual,Essence,November,2023,11,France,0.14921465968586387,4750.0
24500.0,CITROEN,C5,6.0,331000.0,Manual,Diesel,November,2023,14,France,0.07401812688821752,4083.3333333333335
49000.0,CITROEN,BERLINGO,5.0,90000.0,Manual,Diesel,November,2023,3,France,0.5444444444444444,9800.0
10000.0,CITROEN,SAXO,5.0,200000.0,Manual,Essence,November,2023,26,France,0.05,2000.0
28000.0,CITROEN,C4,6.0,200000.0,Manual,Essence,November,2023,13,France,0.14,4666.666666666667
30000.0,CITROEN,C-ELYSEE,5.0,118000.0,Manual,Essence,November,2023,6,France,0.2542372881355932,6000.0
20000.0,CITROEN,C5,6.0,300000.0,Manual,Diesel,November,2023,16,France,0.06666666666666667,3333.3333333333335
26000.0,CITROEN,C-ELYSEE,5.0,120000.0,Manual,Essence,November,2023,5,France,0.21666666666666667,5200.0
25500.0,CITROEN,NEMO,5.0,98000.0,Manual,Diesel,November,2023,9,France,0.2602040816326531,5100.0
41500.0,CITROEN,BERLINGO,7.0,195000.0,Manual,Diesel,November,2023,6,France,0.2128205128205128,5928.571428571428
28000.0,CITROEN,C4,6.0,210000.0,Manual,Essence,November,2023,12,France,0.13333333333333333,4666.666666666667
36800.0,CITROEN,DS3,7.0,140000.0,Automatic,Essence,November,2023,8,France,0.26285714285714284,5257.142857142857
23000.0,CITROEN,NEMO,2.0,190000.0,Manual,Diesel,November,2023,8,France,0.12105263157894737,11500.0
24500.0,CITROEN,C4 PICASSO,7.0,340000.0,Manual,Diesel,November,2023,16,France,0.07205882352941176,3500.0
26500.0,CITROEN,C-ELYSEE,5.0,81000.0,Manual,Essence,November,2023,5,France,0.3271604938271605,5300.0
22000.0,CITROEN,C5,6.0,285000.0,Manual,Diesel,November,2023,16,France,0.07719298245614035,3666.6666666666665
26000.0,CITROEN,NEMO,6.0,100000.0,Manual,Diesel,November,2023,11,France,0.26,4333.333333333333
32800.0,CITROEN,C3,4.0,121000.0,Manual,Essence,November,2023,6,France,0.27107438016528923,8200.0
32500.0,CITROEN,BERLINGO,6.0,229000.0,Manual,Essence,November,2023,6,France,0.14192139737991266,5416.666666666667
41000.0,CITROEN,C3,4.0,61000.0,Manual,Essence,November,2023,6,France,0.6721311475409836,10250.0
29700.0,CITROEN,C3,5.0,169000.0,Manual,Essence,November,2023,13,France,0.1757396449704142,5940.0
26000.0,CITROEN,NEMO,5.0,160000.0,Manual,Diesel,November,2023,10,France,0.1625,5200.0
48000.0,CITROEN,DS5,9.0,120000.0,Automatic,Essence,November,2023,7,France,0.4,5333.333333333333
16800.0,CITROEN,C-ELYSEE,5.0,290000.0,Manual,Essence,November,2023,9,France,0.057931034482758624,3360.0
35000.0,CITROEN,C35,4.0,120000.0,Manual,Essence,November,2023,7,France,0.2916666666666667,8750.0
27500.0,CITROEN,C3,4.0,180000.0,Manual,Essence,November,2023,12,France,0.1527777777777778,6875.0
65000.0,CITROEN,DS5,9.0,127000.0,Automatic,Essence,November,2023,8,France,0.5118110236220472,7222.222222222223
42000.0,CITROEN,C35,4.0,93000.0,Manual,Essence,November,2023,7,France,0.45161290322580644,10500.0
35000.0,CITROEN,C4,5.0,262000.0,Manual,Essence,November,2023,8,France,0.13358778625954199,7000.0
37000.0,CITROEN,C4 CACTUS,6.0,155000.0,Manual,Diesel,November,2023,12,France,0.23870967741935484,6166.666666666667
55000.0,CITROEN,BERLINGO,5.0,120000.0,Manual,Diesel,November,2023,5,France,0.4583333333333333,11000.0
17000.0,CITROEN,JUMPER,7.0,399996.0,Manual,Diesel,November,2023,17,France,0.04250042500425004,2428.5714285714284
58000.0,CITROEN,BERLINGO,5.0,170000.0,Manual,Diesel,November,2023,6,France,0.3411764705882353,11600.0
28500.0,CITROEN,C35,5.0,169000.0,Manual,Essence,November,2023,13,France,0.16863905325443787,5700.0
36000.0,CITROEN,C5,6.0,232000.0,Automatic,Diesel,November,2023,13,France,0.15517241379310345,6000.0
37800.0,CITROEN,C3,4.0,70000.0,Manual,Essence,November,2023,7,France,0.54,9450.0
34000.0,CITROEN,JUMPER,7.0,172301.0,Manual,Diesel,November,2023,9,France,0.1973290926924394,4857.142857142857
27500.0,CITROEN,C4,6.0,250000.0,Manual,Essence,November,2023,12,France,0.11,4583.333333333333
29500.0,CITROEN,NEMO,5.0,162000.0,Manual,Diesel,November,2023,6,France,0.18209876543209877,5900.0
24200.0,CITROEN,C-ELYSEE,5.0,139000.0,Manual,Essence,November,2023,8,France,0.17410071942446043,4840.0
6200.0,CITROEN,AX,4.0,365226.0,Manual,Essence,November,2023,32,France,0.01697579033256121,1550.0
37500.0,CITROEN,C4 CACTUS,5.0,148000.0,Manual,Essence,November,2023,7,France,0.2533783783783784,7500.0
26500.0,CITROEN,C4,3.0,218630.0,Manual,Essence,November,2023,12,France,0.12120934912866486,8833.333333333334
20000.0,CITROEN,NEMO,6.0,200000.0,Manual,Diesel,November,2023,10,France,0.1,3333.3333333333335
20500.0,CITROEN,C4,6.0,253000.0,Manual,Diesel,November,2023,15,France,0.08102766798418973,3416.6666666666665
25000.0,CITROEN,C-ELYSEE,5.0,170000.0,Manual,Essence,November,2023,8,France,0.14705882352941177,5000.0
38500.0,CITROEN,DS3,5.0,107000.0,Manual,Essence,November,2023,7,France,0.3598130841121495,7700.0
40000.0,CITROEN,C3,4.0,64000.0,Manual,Essence,November,2023,6,France,0.625,10000.0
33000.0,CITROEN,C4,6.0,330000.0,Manual,Essence,November,2023,12,France,0.1,5500.0
32000.0,CITROEN,C-ELYSEE,5.0,80000.0,Manual,Essence,November,2023,5,France,0.4,6400.0
23200.0,CITROEN,C3,5.0,300000.0,Manual,Essence,November,2023,17,France,0.07733333333333334,4640.0
39500.0,CITROEN,C4,5.0,100000.0,Manual,Essence,November,2023,8,France,0.395,7900.0
28500.0,CITROEN,DS3,5.0,170000.0,Manual,Essence,November,2023,11,France,0.1676470588235294,5700.0
7500.0,CITROEN,AX,4.0,365000.0,Manual,Essence,November,2023,26,France,0.02054794520547945,1875.0
16500.0,CITROEN,C3,5.0,333000.0,Manual,Diesel,November,2023,20,France,0.04954954954954955,3300.0
14500.0,CITROEN,BERLINGO,7.0,240000.0,Manual,Diesel,November,2023,17,France,0.06041666666666667,2071.4285714285716
39800.0,CITROEN,DS3,5.0,90000.0,Manual,Essence,November,2023,8,France,0.44222222222222224,7960.0
45000.0,CITROEN,DS4,7.0,180000.0,Manual,Essence,November,2023,7,France,0.25,6428.571428571428
20000.0,CITROEN,BERLINGO,7.0,290000.0,Manual,Diesel,November,2023,14,France,0.06896551724137931,2857.1428571428573
33500.0,CITROEN,C5,6.0,233000.0,Manual,Diesel,November,2023,13,France,0.14377682403433475,5583.333333333333
28999.0,CITROEN,COMPACTE,5.0,146000.0,Manual,Essence,November,2023,10,France,0.19862328767123288,5799.8
38000.0,CITROEN,BERLINGO,5.0,200000.0,Manual,Diesel,November,2023,13,France,0.19,7600.0
14000.0,CITROEN,C3,7.0,230000.0,Automatic,Essence,November,2023,20,France,0.06086956521739131,2000.0
18000.0,CITROEN,BERLINGO,5.0,300000.0,Manual,Diesel,November,2023,12,France,0.06,3600.0
55410.0,CITROEN,BERLINGO,5.0,80000.0,Manual,Diesel,November,2023,2,France,0.692625,11082.0
33000.0,CITROEN,C4 CACTUS,5.0,106000.0,Manual,Essence,November,2023,8,France,0.3113207547169811,6600.0
37500.0,CITROEN,C35,4.0,100000.0,Manual,Essence,November,2023,4,France,0.375,9375.0
18500.0,CITROEN,C-ELYSEE,5.0,188000.0,Manual,Essence,November,2023,10,France,0.09840425531914894,3700.0
23000.0,CITROEN,C-ELYSEE,5.0,263000.0,Manual,Essence,November,2023,9,France,0.08745247148288973,4600.0
6500.0,CITROEN,C15,7.0,284000.0,Automatic,Diesel,November,2023,18,France,0.022887323943661973,928.5714285714286
27500.0,CITROEN,C3,5.0,132000.0,Manual,Essence,November,2023,13,France,0.20833333333333334,5500.0
33000.0,CITROEN,C3,5.0,78000.0,Manual,Essence,November,2023,7,France,0.4230769230769231,6600.0
26000.0,CITROEN,C5,6.0,200000.0,Manual,Diesel,November,2023,14,France,0.13,4333.333333333333
39500.0,CITROEN,C4 CACTUS,5.0,54000.0,Manual,Essence,November,2023,7,France,0.7314814814814815,7900.0
27000.0,CITROEN,C4 CACTUS,6.0,180000.0,Manual,Essence,November,2023,12,France,0.15,4500.0
40000.0,CITROEN,C4 CACTUS,4.0,150000.0,Manual,Essence,November,2023,9,France,0.26666666666666666,10000.0
25400.0,CITROEN,C1,4.0,105000.0,Manual,Essence,November,2023,10,France,0.2419047619047619,6350.0
43800.0,CITROEN,C35,5.0,75000.0,Manual,Essence,November,2023,4,France,0.584,8760.0
18000.0,CITROEN,C2,5.0,154000.0,Manual,Essence,November,2023,17,France,0.11688311688311688,3600.0
7000.0,CITROEN,BERLINGO,7.0,250000.0,Manual,Diesel,November,2023,26,France,0.028,1000.0
27500.0,CITROEN,C3,5.0,120000.0,Manual,Essence,November,2023,13,France,0.22916666666666666,5500.0
13000.0,CITROEN,SAXO,4.0,300379.0,Manual,Essence,November,2023,22,France,0.04327865796210787,3250.0
42000.0,CITROEN,C35,4.0,94000.0,Manual,Essence,November,2023,7,France,0.44680851063829785,10500.0
29700.0,CITROEN,JUMPY,9.0,390000.0,Manual,Diesel,November,2023,16,France,0.07615384615384616,3300.0
31000.0,CITROEN,DS3,5.0,95000.0,Manual,Essence,November,2023,14,France,0.3263157894736842,6200.0
43500.0,CITROEN,C3,4.0,86000.0,Manual,Essence,November,2023,5,France,0.5058139534883721,10875.0
38000.0,CITROEN,BERLINGO,5.0,151000.0,Manual,Diesel,November,2023,7,France,0.25165562913907286,7600.0
27000.0,CITROEN,C4,6.0,249000.0,Manual,Essence,November,2023,12,France,0.10843373493975904,4500.0
14500.0,CITROEN,XSARA PICASSO,6.0,220000.0,Manual,Diesel,November,2023,21,France,0.0659090909090909,2416.6666666666665
19500.0,CITROEN,C3,5.0,230000.0,Manual,Essence,November,2023,21,France,0.08478260869565217,3900.0
55000.0,CITROEN,BERLINGO,5.0,152788.0,Manual,Diesel,November,2023,4,France,0.3599759143388224,11000.0
20500.0,CITROEN,C4,6.0,253000.0,Manual,Diesel,November,2023,14,France,0.08102766798418973,3416.6666666666665
22000.0,CITROEN,BERLINGO,7.0,239000.0,Manual,Diesel,November,2023,14,France,0.09205020920502092,3142.8571428571427
20750.0,CITROEN,C5,8.0,174000.0,Manual,Diesel,November,2023,14,France,0.11925287356321838,2593.75
11111.0,CITROEN,JUMPER,7.0,65000.0,Manual,Diesel,November,2023,14,France,0.17093846153846154,1587.2857142857142
36500.0,CITROEN,C3,4.0,75000.0,Manual,Essence,November,2023,7,France,0.4866666666666667,9125.0
33900.0,CITROEN,C35,5.0,135000.0,Manual,Essence,November,2023,7,France,0.2511111111111111,6780.0
28500.0,CITROEN,BERLINGO,5.0,230000.0,Manual,Diesel,November,2023,9,France,0.12391304347826088,5700.0
19000.0,CITROEN,C3,4.0,200000.0,Manual,Essence,November,2023,16,France,0.095,4750.0
34000.0,CITROEN,C4 CACTUS,6.0,107000.0,Automatic,Essence,November,2023,12,France,0.3177570093457944,5666.666666666667
20100.0,CITROEN,C4,6.0,301000.0,Manual,Essence,November,2023,18,France,0.06677740863787375,3350.0
23000.0,CITROEN,C4 CACTUS,6.0,210000.0,Manual,Essence,November,2023,16,France,0.10952380952380952,3833.3333333333335
58000.0,CITROEN,DS5,9.0,65000.0,Automatic,Essence,November,2023,7,France,0.8923076923076924,6444.444444444444
31000.0,CITROEN,C4,6.0,134000.0,Manual,Essence,November,2023,10,France,0.23134328358208955,5166.666666666667
27000.0,CITROEN,C5,6.0,226000.0,Manual,Diesel,November,2023,14,France,0.11946902654867257,4500.0
41000.0,CITROEN,C4 PICASSO,5.0,87000.0,Manual,Essence,November,2023,6,France,0.47126436781609193,8200.0
41000.0,CITROEN,BERLINGO,6.0,118000.0,Manual,Diesel,November,2023,5,France,0.3474576271186441,6833.333333333333
34500.0,CITROEN,C3,5.0,106000.0,Manual,Essence,November,2023,7,France,0.32547169811320753,6900.0
37000.0,CITROEN,BERLINGO,5.0,227000.0,Manual,Diesel,November,2023,6,France,0.16299559471365638,7400.0
39500.0,CITROEN,DS3,5.0,140000.0,Manual,Essence,November,2023,7,France,0.28214285714285714,7900.0
35999.0,CITROEN,BERLINGO,5.0,197000.0,Manual,Diesel,November,2023,6,France,0.18273604060913706,7199.8
27000.0,CITROEN,C4 CACTUS,6.0,201000.0,Manual,Essence,November,2023,12,France,0.13432835820895522,4500.0
23500.0,CITROEN,NEMO,7.0,220000.0,Manual,Diesel,November,2023,7,France,0.10681818181818181,3357.1428571428573
23000.0,CITROEN,NEMO,5.0,180000.0,Manual,Diesel,November,2023,10,France,0.12777777777777777,4600.0
45000.0,CITROEN,DS3,5.0,55000.0,Manual,Essence,November,2023,7,France,0.8181818181818182,9000.0
26000.0,CITROEN,C5,9.0,191000.0,Automatic,Essence,November,2023,16,France,0.13612565445026178,2888.8888888888887
38000.0,CITROEN,C3,4.0,128000.0,Manual,Essence,November,2023,6,France,0.296875,9500.0
36800.0,CITROEN,DS3,5.0,105000.0,Manual,Essence,November,2023,7,France,0.3504761904761905,7360.0
19900.0,CITROEN,C-ELYSEE,5.0,112000.0,Manual,Essence,November,2023,8,France,0.17767857142857144,3980.0
33000.0,CITROEN,BERLINGO,5.0,260000.0,Manual,Diesel,November,2023,8,France,0.12692307692307692,6600.0
36000.0,CITROEN,DS3,5.0,140000.0,Manual,Essence,November,2023,8,France,0.2571428571428571,7200.0
32000.0,CITROEN,BERLINGO,6.0,204000.0,Manual,Diesel,November,2023,14,France,0.1568627450980392,5333.333333333333
21000.0,CITROEN,C35,5.0,153470.0,Manual,Essence,November,2023,16,France,0.13683456050042353,4200.0
19500.0,CITROEN,C3,5.0,207000.0,Manual,Essence,November,2023,20,France,0.09420289855072464,3900.0
42900.0,CITROEN,BERLINGO,5.0,174000.0,Manual,Diesel,November,2023,6,France,0.24655172413793103,8580.0
50000.0,CITROEN,DS5,9.0,162000.0,Automatic,Essence,November,2023,11,France,0.30864197530864196,5555.555555555556
37500.0,CITROEN,DS3,5.0,91000.0,Manual,Essence,November,2023,6,France,0.41208791208791207,7500.0
17000.0,CITROEN,C2,5.0,170000.0,Manual,Essence,November,2023,15,France,0.1,3400.0
27000.0,CITROEN,C4,6.0,210000.0,Manual,Essence,November,2023,13,France,0.12857142857142856,4500.0
45000.0,CITROEN,BERLINGO,5.0,157000.0,Manual,Diesel,November,2023,6,France,0.28662420382165604,9000.0
47000.0,CITROEN,BERLINGO,5.0,163000.0,Manual,Diesel,November,2023,14,France,0.2883435582822086,9400.0
43000.0,CITROEN,DS5,9.0,169000.0,Automatic,Essence,November,2023,11,France,0.25443786982248523,4777.777777777777
39500.0,CITROEN,BERLINGO,5.0,89000.0,Manual,Diesel,November,2023,6,France,0.4438202247191011,7900.0
20000.0,CITROEN,XSARA PICASSO,5.0,260000.0,Manual,Diesel,November,2023,16,France,0.07692307692307693,4000.0
25500.0,CITROEN,C-ELYSEE,5.0,230000.0,Manual,Essence,November,2023,10,France,0.1108695652173913,5100.0
29500.0,CITROEN,C4,6.0,220000.0,Manual,Essence,November,2023,12,France,0.1340909090909091,4916.666666666667
32800.0,CITROEN,C3,4.0,73500.0,Manual,Essence,November,2023,7,France,0.44625850340136053,8200.0
29800.0,CITROEN,C5,6.0,219000.0,Manual,Diesel,November,2023,14,France,0.13607305936073058,4966.666666666667
59000.0,CITROEN,DS5,9.0,65000.0,Automatic,Essence,December,2023,7,France,0.9076923076923077,6555.555555555556
27000.0,CITROEN,C4,6.0,240000.0,Manual,Essence,December,2023,11,France,0.1125,4500.0
33000.0,CITROEN,C4,5.0,105000.0,Manual,Essence,December,2023,8,France,0.3142857142857143,6600.0
39500.0,CITROEN,C4,5.0,54000.0,Manual,Essence,December,2023,7,France,0.7314814814814815,7900.0
37500.0,CITROEN,C4,5.0,148000.0,Manual,Essence,December,2023,7,France,0.2533783783783784,7500.0
17500.0,CITROEN,C2,4.0,209000.0,Manual,Diesel,December,2023,18,France,0.08373205741626795,4375.0
19000.0,CITROEN,C3,5.0,334000.0,Manual,Diesel,December,2023,20,France,0.05688622754491018,3800.0
25500.0,CITROEN,NEMO COMBI,6.0,98000.0,Manual,Diesel,December,2023,9,France,0.2602040816326531,4250.0
32800.0,CITROEN,C3,4.0,74000.0,Manual,Essence,December,2023,7,France,0.44324324324324327,8200.0
22500.0,CITROEN,C-ELYSEE,5.0,143000.0,Manual,Essence,December,2023,8,France,0.15734265734265734,4500.0
23500.0,CITROEN,BERLINGO,6.0,250000.0,Manual,Diesel,December,2023,11,France,0.094,3916.6666666666665
41500.0,CITROEN,BERLINGO,5.0,118000.0,Manual,Diesel,December,2023,5,France,0.3516949152542373,8300.0
29500.0,CITROEN,JUMPY,9.0,390000.0,Manual,Diesel,December,2023,16,France,0.07564102564102564,3277.777777777778
39000.0,CITROEN,C4,6.0,100000.0,Manual,Essence,December,2023,8,France,0.39,6500.0
18500.0,CITROEN,C3,4.0,189000.0,Manual,Essence,December,2023,17,France,0.09788359788359788,4625.0
24500.0,CITROEN,C-ELYSEE,5.0,162000.0,Manual,Essence,November,2023,6,France,0.15123456790123457,4900.0
46000.0,CITROEN,JUMPY,8.0,170000.0,Manual,Diesel,November,2023,8,France,0.27058823529411763,5750.0
19500.0,CITROEN,C3,4.0,220000.0,Manual,Essence,November,2023,17,France,0.08863636363636364,4875.0
18600.0,CITROEN,C4,6.0,260000.0,Manual,Essence,November,2023,14,France,0.07153846153846154,3100.0
37000.0,CITROEN,C3,4.0,52000.0,Manual,Essence,November,2023,4,France,0.7115384615384616,9250.0
33500.0,CITROEN,C5,6.0,232000.0,Manual,Diesel,November,2023,13,France,0.14439655172413793,5583.333333333333
36000.0,CITROEN,BERLINGO,5.0,186000.0,Manual,Diesel,December,2023,10,France,0.1935483870967742,7200.0
11111.0,CITROEN,C4,6.0,111111.0,Manual,Diesel,November,2023,14,France,0.0999990999991,1851.8333333333333
58000.0,CITROEN,BERLINGO,5.0,170000.0,Manual,Diesel,December,2023,6,France,0.3411764705882353,11600.0
18000.0,CITROEN,C3,5.0,190000.0,Manual,Essence,November,2023,18,France,0.09473684210526316,3600.0
28000.0,CITROEN,C-ELYSEE,7.0,120000.0,Automatic,Essence,December,2023,9,France,0.23333333333333334,4000.0
30500.0,CITROEN,C-ELYSEE,5.0,100000.0,Manual,Essence,December,2023,4,France,0.305,6100.0
28000.0,CITROEN,BERLINGO,5.0,278000.0,Manual,Diesel,November,2023,11,France,0.10071942446043165,5600.0
19800.0,CITROEN,C3,5.0,234000.0,Manual,Essence,November,2023,15,France,0.08461538461538462,3960.0
35000.0,CITROEN,C3,4.0,160000.0,Manual,Essence,November,2023,7,France,0.21875,8750.0
36000.0,CITROEN,C4,7.0,220000.0,Automatic,Essence,September,2023,11,France,0.16363636363636364,5142.857142857143
37000.0,CITROEN,C4,5.0,120000.0,Manual,Essence,October,2023,8,France,0.30833333333333335,7400.0
29500.0,CITROEN,C4,6.0,167000.0,Manual,Essence,September,2023,12,France,0.17664670658682635,4916.666666666667
27000.0,CITROEN,C4,6.0,415000.0,Manual,Diesel,November,2023,14,France,0.06506024096385542,4500.0
33800.0,CITROEN,BERLINGO,5.0,146000.0,Manual,Diesel,October,2023,6,France,0.23150684931506849,6760.0
30500.0,CITROEN,C3,5.0,70000.0,Manual,Essence,November,2023,12,France,0.4357142857142857,6100.0
25000.0,CITROEN,C-ELYSEE,5.0,160000.0,Manual,Essence,October,2023,9,France,0.15625,5000.0
49000.0,CITROEN,C4,5.0,85573.0,Manual,Essence,September,2023,6,France,0.5726105196732614,9800.0
19000.0,CITROEN,C-ELYSEE,5.0,180000.0,Manual,Essence,October,2023,11,France,0.10555555555555556,3800.0
26000.0,CITROEN,C3,5.0,133000.0,Manual,Essence,October,2023,12,France,0.19548872180451127,5200.0
29500.0,CITROEN,C4,6.0,209000.0,Manual,Essence,November,2023,12,France,0.14114832535885166,4916.666666666667
10000.0,CITROEN,SAXO,4.0,220000.0,Manual,Essence,October,2023,26,France,0.045454545454545456,2500.0
26000.0,CITROEN,NEMO COMBI,5.0,240000.0,Manual,Diesel,October,2023,7,France,0.10833333333333334,5200.0
36000.0,CITROEN,C4,5.0,175000.0,Manual,Essence,September,2023,9,France,0.2057142857142857,7200.0
34000.0,CITROEN,C4,5.0,152000.0,Manual,Essence,October,2023,8,France,0.2236842105263158,6800.0
38000.0,CITROEN,C5,9.0,140000.0,Manual,Essence,October,2023,13,France,0.2714285714285714,4222.222222222223
34000.0,CITROEN,NEMO COMBI,5.0,84000.0,Manual,Essence,September,2023,9,France,0.40476190476190477,6800.0
33000.0,CITROEN,C3,4.0,136000.0,Manual,Essence,October,2023,5,France,0.2426470588235294,8250.0
28000.0,CITROEN,C4,6.0,160000.0,Manual,Essence,September,2023,12,France,0.175,4666.666666666667
14800.0,CITROEN,BERLINGO,7.0,259816.0,Manual,Diesel,November,2023,14,France,0.05696338947562891,2114.285714285714
27500.0,CITROEN,C5,9.0,190000.0,Automatic,Essence,October,2023,15,France,0.14473684210526316,3055.5555555555557
8800.0,CITROEN,SAXO,4.0,220000.0,Manual,Essence,September,2023,25,France,0.04,2200.0
4444.0,CITROEN,DS5,9.0,198000.0,Automatic,Essence,September,2023,11,France,0.022444444444444444,493.77777777777777
13000.0,CITROEN,C3,5.0,10000.0,Automatic,Diesel,September,2023,1,France,1.3,2600.0
23500.0,CITROEN,C-ELYSEE,5.0,115000.0,Manual,Essence,November,2023,8,France,0.20434782608695654,4700.0
41000.0,CITROEN,C3,4.0,90000.0,Manual,Essence,October,2023,7,France,0.45555555555555555,10250.0
23000.0,CITROEN,C-ELYSEE,4.0,172000.0,Manual,Essence,November,2023,9,France,0.13372093023255813,5750.0
38000.0,CITROEN,C5,6.0,230000.0,Automatic,Diesel,September,2023,13,France,0.16521739130434782,6333.333333333333
21000.0,CITROEN,BERLINGO,5.0,111111.0,Manual,Diesel,September,2023,12,France,0.189000189000189,4200.0
44500.0,CITROEN,C3,5.0,180000.0,Manual,Diesel,October,2023,6,France,0.24722222222222223,8900.0
11000.0,CITROEN,SAXO,4.0,296000.0,Manual,Essence,September,2023,25,France,0.037162162162162164,2750.0
29500.0,CITROEN,C3,5.0,113000.0,Manual,Essence,September,2023,9,France,0.2610619469026549,5900.0
